gid,초등학교수,중학교수,고등학교수,어린이보호구역수,교차로,보행자작동신호기,횡단보도,음향신호기,안전표지,신호등,잔여시간표시기,도로면적,총인구수,단란주점,유흥주점,일반음식점,교통사고수,geometry,gu
다사62b48b,1,0,0,4,0.0,0.0,44.0,11.0,216.0,27.0,6.0,55741.37966657583,8139.0,0,0,0,15,"POLYGON ((962500 1948500, 962500 1949000, 963000 1949000, 963000 1948500, 962500 1948500))",광진구
다사63b49b,1,0,0,1,6.0,5.0,113.0,0.0,276.0,33.0,9.0,57448.45577793132,7882.0,0,0,0,12,"POLYGON ((963500 1949500, 963500 1950000, 964000 1950000, 964000 1949500, 963500 1949500))",광진구
다사63a49a,0,1,0,2,3.0,4.0,50.0,13.0,262.0,42.0,14.0,52346.15133766888,9347.0,0,0,0,20,"POLYGON ((963000 1949000, 963000 1949500, 963500 1949500, 963500 1949000, 963000 1949000))",광진구
다사61b48b,0,0,0,1,4.0,2.0,48.0,10.0,194.0,42.0,10.0,64105.31710383271,6674.0,0,0,0,14,"POLYGON ((961500 1948500, 961500 1949000, 962000 1949000, 962000 1948500, 961500 1948500))",광진구
다사64b49b,2,2,0,4,0.0,0.0,71.0,2.0,400.0,21.0,4.0,50044.77786598341,3771.0,0,0,0,9,"POLYGON ((964500 1949500, 964500 1950000, 965000 1950000, 965000 1949500, 964500 1949500))",광진구
다사61b49a,0,0,0,0,0.0,0.0,31.0,2.0,314.0,37.0,9.0,64153.16124118756,7286.0,0,0,0,45,"POLYGON ((961500 1949000, 961500 1949500, 962000 1949500, 962000 1949000, 961500 1949000))",광진구 성동구
다사61a48a,0,1,0,0,0.0,0.0,8.0,0.0,155.0,17.0,0.0,59682.03925561422,1887.0,0,0,0,15,"POLYGON ((961000 1948000, 961000 1948500, 961500 1948500, 961500 1948000, 961000 1948000))",광진구 성동구
다사64b49a,1,1,1,2,7.0,14.0,123.0,17.0,284.0,84.0,21.0,44535.67706878042,13034.0,0,0,0,8,"POLYGON ((964500 1949000, 964500 1949500, 965000 1949500, 965000 1949000, 964500 1949000))",광진구
다사62a47b,0,0,0,0,0.0,0.0,15.0,0.0,92.0,6.0,0.0,25346.171782640085,630.0,0,0,0,8,"POLYGON ((962000 1947500, 962000 1948000, 962500 1948000, 962500 1947500, 962000 1947500))",광진구
다사63a52a,0,0,0,1,10.0,1.0,93.0,8.0,353.0,116.0,15.0,66764.29929571677,8622.0,0,0,0,12,"POLYGON ((963000 1952000, 963000 1952500, 963500 1952500, 963500 1952000, 963000 1952000))",광진구 중랑구
다사65a49b,0,0,0,1,0.0,0.0,152.0,25.0,388.0,157.0,15.0,71776.12079998745,4121.0,0,0,0,28,"POLYGON ((965000 1949500, 965000 1950000, 965500 1950000, 965500 1949500, 965000 1949500))",광진구
다사63b50a,1,0,1,2,0.0,0.0,137.0,31.0,484.0,126.0,28.0,63345.77392882517,5739.0,0,0,0,35,"POLYGON ((963500 1950000, 963500 1950500, 964000 1950500, 964000 1950000, 963500 1950000))",광진구
다사64a48b,0,0,0,1,7.0,2.0,79.0,43.0,271.0,190.0,40.0,71636.93951561963,10951.0,0,0,0,16,"POLYGON ((964000 1948500, 964000 1949000, 964500 1949000, 964500 1948500, 964000 1948500))",광진구
다사62b50b,0,0,0,1,7.0,12.0,99.0,9.0,329.0,88.0,10.0,73411.96913124254,7417.0,0,0,0,40,"POLYGON ((962500 1950500, 962500 1951000, 963000 1951000, 963000 1950500, 962500 1950500))",광진구
다사60b48a,0,0,0,0,0.0,0.0,1.0,0.0,73.0,4.0,0.0,38468.26146152022,0.0,0,0,0,20,"POLYGON ((960500 1948000, 960500 1948500, 961000 1948500, 961000 1948000, 960500 1948000))",광진구 성동구
다사65a50b,0,0,0,0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((965000 1950500, 965000 1951000, 965500 1951000, 965500 1950500, 965000 1950500))",광진구
다사62a47a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((962000 1947000, 962000 1947500, 962500 1947500, 962500 1947000, 962000 1947000))",광진구 송파구
다사62b47a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((962500 1947000, 962500 1947500, 963000 1947500, 963000 1947000, 962500 1947000))",광진구 송파구
다사64b52b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((964500 1952500, 964500 1953000, 965000 1953000, 965000 1952500, 964500 1952500))",광진구 중랑구
다사65b51a,0,0,0,0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1983.5734949156583,0.0,0,0,0,0,"POLYGON ((965500 1951000, 965500 1951500, 966000 1951500, 966000 1951000, 965500 1951000))",광진구
다사64a51b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.3361073328189,0.0,0,0,0,0,"POLYGON ((964000 1951500, 964000 1952000, 964500 1952000, 964500 1951500, 964000 1951500))",광진구
다사64b51b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((964500 1951500, 964500 1952000, 965000 1952000, 965000 1951500, 964500 1951500))",광진구
다사64b48a,0,0,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4838.830565439047,0.0,0,0,0,2,"POLYGON ((964500 1948000, 964500 1948500, 965000 1948500, 965000 1948000, 964500 1948000))",광진구 송파구
다사64b51a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((964500 1951000, 964500 1951500, 965000 1951500, 965000 1951000, 964500 1951000))",광진구
다사64a52b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((964000 1952500, 964000 1953000, 964500 1953000, 964500 1952500, 964000 1952500))",광진구 중랑구
다사63b47a,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9963.798004119672,0.0,0,0,0,0,"POLYGON ((963500 1947000, 963500 1947500, 964000 1947500, 964000 1947000, 963500 1947000))",광진구 송파구
다사64a52a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((964000 1952000, 964000 1952500, 964500 1952500, 964500 1952000, 964000 1952000))",광진구 중랑구
다사63a47a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((963000 1947000, 963000 1947500, 963500 1947500, 963500 1947000, 963000 1947000))",광진구 송파구
다사62a51b,1,0,0,2,0.0,0.0,46.0,1.0,214.0,88.0,2.0,61096.566109258194,0.0,0,0,0,18,"POLYGON ((962000 1951500, 962000 1952000, 962500 1952000, 962500 1951500, 962000 1951500))",광진구 동대문구
다사61b47b,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16760.290228453705,0.0,0,0,0,10,"POLYGON ((961500 1947500, 961500 1948000, 962000 1948000, 962000 1947500, 961500 1947500))",광진구
다사65a48b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((965000 1948500, 965000 1949000, 965500 1949000, 965500 1948500, 965000 1948500))",광진구 송파구
다사64b52a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((964500 1952000, 964500 1952500, 965000 1952500, 965000 1952000, 964500 1952000))",광진구
다사65a52b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((965000 1952500, 965000 1953000, 965500 1953000, 965500 1952500, 965000 1952500))",광진구
다사64a47b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.6967575268079,0.0,0,0,0,0,"POLYGON ((964000 1947500, 964000 1948000, 964500 1948000, 964500 1947500, 964000 1947500))",광진구 송파구
다사65a52a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((965000 1952000, 965000 1952500, 965500 1952500, 965500 1952000, 965000 1952000))",광진구
다사65a51a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((965000 1951000, 965000 1951500, 965500 1951500, 965500 1951000, 965000 1951000))",광진구
다사43b45a,0,0,0,2,0.0,0.0,80.0,6.0,217.0,24.0,9.0,48182.90437989837,6914.0,0,0,0,17,"POLYGON ((943500 1945000, 943500 1945500, 944000 1945500, 944000 1945000, 943500 1945000))",구로구 양천구
다사42b45b,1,0,1,1,0.0,0.0,33.0,0.0,66.0,8.0,0.0,16807.960489512923,3529.0,0,0,0,0,"POLYGON ((942500 1945500, 942500 1946000, 943000 1946000, 943000 1945500, 942500 1945500))",구로구 양천구
다사44b44b,0,0,1,0,0.0,0.0,36.0,18.0,180.0,67.0,14.0,51464.488135606094,286.0,0,0,0,19,"POLYGON ((944500 1944500, 944500 1945000, 945000 1945000, 945000 1944500, 944500 1944500))",구로구
다사45b45a,1,0,0,2,0.0,0.0,181.0,24.0,280.0,160.0,29.0,64220.50347160396,8221.0,0,0,0,26,"POLYGON ((945500 1945000, 945500 1945500, 946000 1945500, 946000 1945000, 945500 1945000))",구로구
다사39b44a,0,0,0,1,0.0,0.0,0.0,0.0,17.0,0.0,0.0,14427.933836082728,3214.0,0,0,0,1,"POLYGON ((939500 1944000, 939500 1944500, 940000 1944500, 940000 1944000, 939500 1944000))",구로구
다사44a44b,0,0,0,0,3.0,2.0,68.0,19.0,181.0,50.0,14.0,69817.40380838387,798.0,0,0,0,45,"POLYGON ((944000 1944500, 944000 1945000, 944500 1945000, 944500 1944500, 944000 1944500))",구로구
다사46a42b,1,0,0,1,0.0,0.0,91.0,37.0,209.0,119.0,14.0,44698.33361594544,2819.0,0,0,0,27,"POLYGON ((946000 1942500, 946000 1943000, 946500 1943000, 946500 1942500, 946000 1942500))",구로구
다사41a43a,0,1,0,1,0.0,0.0,80.0,24.0,132.0,83.0,20.0,37715.05633961503,3349.0,0,0,0,16,"POLYGON ((941000 1943000, 941000 1943500, 941500 1943500, 941500 1943000, 941000 1943000))",구로구
다사41b43b,1,0,0,2,0.0,0.0,109.0,12.0,248.0,82.0,11.0,47218.20137272796,8499.0,0,0,0,19,"POLYGON ((941500 1943500, 941500 1944000, 942000 1944000, 942000 1943500, 941500 1943500))",구로구
다사41b44b,0,0,0,1,0.0,0.0,25.0,2.0,101.0,38.0,0.0,29556.1239017159,8367.0,0,0,0,4,"POLYGON ((941500 1944500, 941500 1945000, 942000 1945000, 942000 1944500, 941500 1944500))",구로구
다사43b43b,0,0,0,0,0.0,0.0,15.0,4.0,80.0,45.0,0.0,29478.49581854616,2599.0,0,0,0,9,"POLYGON ((943500 1943500, 943500 1944000, 944000 1944000, 944000 1943500, 943500 1943500))",구로구
다사45a45b,0,0,0,0,0.0,0.0,57.0,8.0,151.0,62.0,15.0,56650.61001369712,6858.0,0,0,0,5,"POLYGON ((945000 1945500, 945000 1946000, 945500 1946000, 945500 1945500, 945000 1945500))",구로구
다사40b44b,0,0,2,0,3.0,10.0,25.0,0.0,100.0,54.0,0.0,36267.67717196076,4221.0,0,0,0,5,"POLYGON ((940500 1944500, 940500 1945000, 941000 1945000, 941000 1944500, 940500 1944500))",구로구
다사39b43b,0,0,0,0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,17858.03921782788,939.0,0,0,0,2,"POLYGON ((939500 1943500, 939500 1944000, 940000 1944000, 940000 1943500, 939500 1943500))",구로구
다사44b45a,0,0,0,1,0.0,0.0,53.0,0.0,175.0,25.0,6.0,64917.04898493977,2149.0,0,0,0,23,"POLYGON ((944500 1945000, 944500 1945500, 945000 1945500, 945000 1945000, 944500 1945000))",구로구 양천구
다사42b44b,0,1,0,0,0.0,0.0,42.0,0.0,330.0,47.0,1.0,64181.66066932218,6006.0,0,0,0,14,"POLYGON ((942500 1944500, 942500 1945000, 943000 1945000, 943000 1944500, 942500 1944500))",구로구
다사45b45b,0,1,0,0,0.0,0.0,302.0,28.0,309.0,157.0,44.0,51556.24841591463,9618.0,0,0,0,19,"POLYGON ((945500 1945500, 945500 1946000, 946000 1946000, 946000 1945500, 945500 1945500))",구로구
다사45b44b,0,0,0,1,5.0,2.0,175.0,14.0,306.0,100.0,4.0,69923.95504620112,7747.0,0,0,0,16,"POLYGON ((945500 1944500, 945500 1945000, 946000 1945000, 946000 1944500, 945500 1944500))",구로구
다사40a44b,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5206.179270528819,398.0,0,0,0,0,"POLYGON ((940000 1944500, 940000 1945000, 940500 1945000, 940500 1944500, 940000 1944500))",구로구
다사40a45a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10785.395302488814,0.0,0,0,0,0,"POLYGON ((940000 1945000, 940000 1945500, 940500 1945500, 940500 1945000, 940000 1945000))",구로구
다사40a42a,1,0,0,1,0.0,0.0,35.0,0.0,7.0,0.0,0.0,39451.391541319856,5270.0,0,0,0,5,"POLYGON ((940000 1942000, 940000 1942500, 940500 1942500, 940500 1942000, 940000 1942000))",구로구
다사42a42b,0,0,0,0,0.0,0.0,38.0,8.0,70.0,38.0,12.0,20202.257748745884,3010.0,0,0,0,3,"POLYGON ((942000 1942500, 942000 1943000, 942500 1943000, 942500 1942500, 942000 1942500))",구로구
다사39b42b,0,1,0,0,0.0,0.0,7.0,0.0,2.0,4.0,0.0,13658.914115763886,1847.0,0,0,0,1,"POLYGON ((939500 1942500, 939500 1943000, 940000 1943000, 940000 1942500, 939500 1942500))",구로구
다사43a43a,0,0,0,0,0.0,0.0,71.0,9.0,170.0,60.0,8.0,32593.855132704048,2901.0,0,0,0,15,"POLYGON ((943000 1943000, 943000 1943500, 943500 1943500, 943500 1943000, 943000 1943000))",구로구
다사40a42b,0,0,0,0,0.0,0.0,42.0,10.0,76.0,20.0,8.0,40858.38264881035,4251.0,0,0,0,10,"POLYGON ((940000 1942500, 940000 1943000, 940500 1943000, 940500 1942500, 940000 1942500))",구로구
다사43a43b,1,0,0,3,0.0,0.0,65.0,4.0,278.0,44.0,5.0,44227.056782656895,11251.0,0,0,0,24,"POLYGON ((943000 1943500, 943000 1944000, 943500 1944000, 943500 1943500, 943000 1943500))",구로구
다사46a44b,1,0,1,1,0.0,0.0,242.0,5.0,269.0,140.0,17.0,103705.22726166528,5383.0,0,0,0,13,"POLYGON ((946000 1944500, 946000 1945000, 946500 1945000, 946500 1944500, 946000 1944500))",구로구 영등포구
다사40a44a,1,1,1,1,0.0,0.0,21.0,0.0,128.0,46.0,8.0,16565.57238376059,2911.0,0,0,0,0,"POLYGON ((940000 1944000, 940000 1944500, 940500 1944500, 940500 1944000, 940000 1944000))",구로구
다사42a44a,0,0,0,2,0.0,0.0,59.0,24.0,286.0,64.0,16.0,52367.20944475899,8710.0,0,0,0,28,"POLYGON ((942000 1944000, 942000 1944500, 942500 1944500, 942500 1944000, 942000 1944000))",구로구
다사42b43a,1,1,0,3,0.0,0.0,17.0,0.0,183.0,2.0,0.0,33645.437803229055,9757.0,0,0,0,10,"POLYGON ((942500 1943000, 942500 1943500, 943000 1943500, 943000 1943000, 942500 1943000))",구로구
다사45a44b,0,0,0,0,4.0,2.0,43.0,8.0,173.0,51.0,6.0,50704.96068182412,3388.0,0,0,0,19,"POLYGON ((945000 1944500, 945000 1945000, 945500 1945000, 945500 1944500, 945000 1944500))",구로구
다사39b44b,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0,0,0,0,"POLYGON ((939500 1944500, 939500 1945000, 940000 1945000, 940000 1944500, 939500 1944500))",구로구
다사41a43b,0,0,1,0,0.0,0.0,119.0,0.0,243.0,145.0,9.0,51549.59143444326,1624.0,0,0,0,30,"POLYGON ((941000 1943500, 941000 1944000, 941500 1944000, 941500 1943500, 941000 1943500))",구로구
다사46a42a,0,0,0,2,0.0,0.0,121.0,18.0,195.0,167.0,45.0,68150.88306005277,1923.0,0,0,0,69,"POLYGON ((946000 1942000, 946000 1942500, 946500 1942500, 946500 1942000, 946000 1942000))",구로구 금천구
다사45a43b,0,0,0,1,4.0,2.0,56.0,14.0,205.0,38.0,1.0,47175.28641441577,3826.0,0,0,0,22,"POLYGON ((945000 1943500, 945000 1944000, 945500 1944000, 945500 1943500, 945000 1943500))",구로구
다사46a45a,0,0,0,0,0.0,0.0,139.0,9.0,214.0,90.0,25.0,79097.31989097594,5424.0,0,0,0,19,"POLYGON ((946000 1945000, 946000 1945500, 946500 1945500, 946500 1945000, 946000 1945000))",구로구 영등포구
다사43b45b,0,0,0,0,0.0,0.0,67.0,18.0,176.0,55.0,5.0,40631.99319970396,11.0,0,0,0,4,"POLYGON ((943500 1945500, 943500 1946000, 944000 1946000, 944000 1945500, 943500 1945500))",구로구 양천구
다사45a43a,0,0,0,1,0.0,0.0,61.0,2.0,216.0,95.0,2.0,60507.78364613581,2721.0,0,0,0,27,"POLYGON ((945000 1943000, 945000 1943500, 945500 1943500, 945500 1943000, 945000 1943000))",구로구 금천구
다사45a46a,1,0,1,1,5.0,2.0,20.0,0.0,140.0,43.0,0.0,52250.1550233984,911.0,0,0,0,30,"POLYGON ((945000 1946000, 945000 1946500, 945500 1946500, 945500 1946000, 945000 1946000))",구로구 양천구 영등포구
다사41a42b,1,1,0,1,0.0,0.0,26.0,4.0,45.0,18.0,6.0,13281.273585595944,1019.0,0,0,0,0,"POLYGON ((941000 1942500, 941000 1943000, 941500 1943000, 941500 1942500, 941000 1942500))",구로구
다사41b44a,1,0,0,2,7.0,4.0,90.0,33.0,325.0,101.0,22.0,62620.04563326661,6508.0,0,0,0,44,"POLYGON ((941500 1944000, 941500 1944500, 942000 1944500, 942000 1944000, 941500 1944000))",구로구
다사45a44a,0,0,0,0,8.0,7.0,52.0,25.0,128.0,89.0,2.0,51916.48288459026,3975.0,0,0,0,12,"POLYGON ((945000 1944000, 945000 1944500, 945500 1944500, 945500 1944000, 945000 1944000))",구로구
다사42b44a,0,0,0,0,0.0,0.0,41.0,0.0,204.0,22.0,4.0,46140.50654047947,8000.0,0,0,0,26,"POLYGON ((942500 1944000, 942500 1944500, 943000 1944500, 943000 1944000, 942500 1944000))",구로구
다사40b42a,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2011.0497874095847,177.0,0,0,0,0,"POLYGON ((940500 1942000, 940500 1942500, 941000 1942500, 941000 1942000, 940500 1942000))",구로구
다사46a43b,0,0,0,0,0.0,0.0,56.0,32.0,190.0,46.0,19.0,56388.57693192984,8011.0,0,0,0,36,"POLYGON ((946000 1943500, 946000 1944000, 946500 1944000, 946500 1943500, 946000 1943500))",구로구
다사44b43b,1,0,1,2,0.0,0.0,24.0,2.0,136.0,30.0,2.0,42772.325722643225,7882.0,0,0,0,19,"POLYGON ((944500 1943500, 944500 1944000, 945000 1944000, 945000 1943500, 944500 1943500))",구로구
다사42a43b,0,0,0,0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,9207.454588547384,1895.0,0,0,0,1,"POLYGON ((942000 1943500, 942000 1944000, 942500 1944000, 942500 1943500, 942000 1943500))",구로구
다사46b43b,1,0,0,2,0.0,0.0,64.0,19.0,191.0,132.0,5.0,70951.07593220467,740.0,0,0,0,40,"POLYGON ((946500 1943500, 946500 1944000, 947000 1944000, 947000 1943500, 946500 1943500))",구로구 영등포구
다사39b42a,0,0,0,0,0.0,0.0,23.0,0.0,22.0,2.0,0.0,26566.466559195127,1594.0,0,0,0,9,"POLYGON ((939500 1942000, 939500 1942500, 940000 1942500, 940000 1942000, 939500 1942000))",구로구
다사40b43b,0,0,0,1,0.0,0.0,72.0,2.0,149.0,88.0,11.0,36743.55036884958,2056.0,0,0,0,7,"POLYGON ((940500 1943500, 940500 1944000, 941000 1944000, 941000 1943500, 940500 1943500))",구로구
다사42a45a,2,0,0,3,0.0,0.0,35.0,0.0,373.0,12.0,0.0,70821.77859169267,7265.0,0,0,0,14,"POLYGON ((942000 1945000, 942000 1945500, 942500 1945500, 942500 1945000, 942000 1945000))",구로구 양천구
다사45b44a,1,0,0,1,0.0,0.0,156.0,18.0,316.0,100.0,7.0,65666.95302148945,5458.0,0,0,0,19,"POLYGON ((945500 1944000, 945500 1944500, 946000 1944500, 946000 1944000, 945500 1944000))",구로구
다사40b45a,0,0,1,0,3.0,6.0,37.0,4.0,51.0,41.0,2.0,31244.842470857533,19.0,0,0,0,8,"POLYGON ((940500 1945000, 940500 1945500, 941000 1945500, 941000 1945000, 940500 1945000))",구로구 양천구
다사41a44b,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177.691554211701,965.0,0,0,0,0,"POLYGON ((941000 1944500, 941000 1945000, 941500 1945000, 941500 1944500, 941000 1944500))",구로구
다사42b42b,1,0,0,1,0.0,0.0,14.0,1.0,96.0,13.0,3.0,14189.931816310944,3494.0,0,0,0,4,"POLYGON ((942500 1942500, 942500 1943000, 943000 1943000, 943000 1942500, 942500 1942500))",구로구
다사43a45a,1,0,0,1,0.0,0.0,167.0,2.0,289.0,90.0,8.0,57462.86489734878,8867.0,0,0,0,23,"POLYGON ((943000 1945000, 943000 1945500, 943500 1945500, 943500 1945000, 943000 1945000))",구로구 양천구
다사40a43a,0,0,1,2,0.0,0.0,12.0,0.0,94.0,4.0,0.0,10193.609939278253,1451.0,0,0,0,2,"POLYGON ((940000 1943000, 940000 1943500, 940500 1943500, 940500 1943000, 940000 1943000))",구로구
다사45a45a,1,0,0,2,0.0,0.0,113.0,21.0,184.0,51.0,22.0,37578.71180972646,9096.0,0,0,0,12,"POLYGON ((945000 1945000, 945000 1945500, 945500 1945500, 945500 1945000, 945000 1945000))",구로구
다사45b43a,1,0,0,2,0.0,0.0,61.0,28.0,247.0,84.0,22.0,71645.8380725547,10998.0,0,0,0,35,"POLYGON ((945500 1943000, 945500 1943500, 946000 1943500, 946000 1943000, 945500 1943000))",구로구
다사43b44a,1,0,1,1,0.0,0.0,75.0,13.0,168.0,59.0,9.0,28959.72151851108,9258.0,0,0,0,22,"POLYGON ((943500 1944000, 943500 1944500, 944000 1944500, 944000 1944000, 943500 1944000))",구로구
다사41b42b,1,0,0,1,0.0,0.0,84.0,32.0,176.0,104.0,34.0,38641.15628526779,6604.0,0,0,0,6,"POLYGON ((941500 1942500, 941500 1943000, 942000 1943000, 942000 1942500, 941500 1942500))",구로구
다사43a45b,1,1,1,1,0.0,0.0,40.0,12.0,91.0,43.0,9.0,24555.01813076414,1418.0,0,0,0,7,"POLYGON ((943000 1945500, 943000 1946000, 943500 1946000, 943500 1945500, 943000 1945500))",구로구 양천구
다사40b43a,0,0,0,1,0.0,0.0,6.0,0.0,34.0,0.0,0.0,19532.669738192508,2067.0,0,0,0,2,"POLYGON ((940500 1943000, 940500 1943500, 941000 1943500, 941000 1943000, 940500 1943000))",구로구
다사42a45b,0,2,2,0,7.0,2.0,28.0,7.0,131.0,59.0,2.0,32471.872415049973,1061.0,0,0,0,13,"POLYGON ((942000 1945500, 942000 1946000, 942500 1946000, 942500 1945500, 942000 1945500))",구로구 양천구
다사45b43b,0,0,0,0,0.0,0.0,75.0,15.0,329.0,58.0,8.0,53845.52939264839,5262.0,0,0,0,35,"POLYGON ((945500 1943500, 945500 1944000, 946000 1944000, 946000 1943500, 945500 1943500))",구로구
다사44a44a,0,0,0,0,0.0,0.0,40.0,0.0,119.0,97.0,0.0,51948.0036557333,249.0,0,0,0,14,"POLYGON ((944000 1944000, 944000 1944500, 944500 1944500, 944500 1944000, 944000 1944000))",구로구
다사44b44a,0,1,0,0,0.0,0.0,110.0,0.0,55.0,12.0,0.0,23257.11551370773,10441.0,0,0,0,2,"POLYGON ((944500 1944000, 944500 1944500, 945000 1944500, 945000 1944000, 944500 1944000))",구로구
다사46a45b,0,0,0,0,0.0,0.0,70.0,14.0,300.0,87.0,13.0,62574.66766993594,1632.0,0,0,0,17,"POLYGON ((946000 1945500, 946000 1946000, 946500 1946000, 946500 1945500, 946000 1945500))",구로구 영등포구
다사46b43a,1,1,0,2,7.0,2.0,105.0,20.0,216.0,128.0,4.0,54217.59879733223,2837.0,0,0,0,38,"POLYGON ((946500 1943000, 946500 1943500, 947000 1943500, 947000 1943000, 946500 1943000))",구로구 영등포구
다사42b43b,0,0,0,0,0.0,0.0,2.0,0.0,296.0,0.0,0.0,35917.37946333208,10450.0,0,0,0,14,"POLYGON ((942500 1943500, 942500 1944000, 943000 1944000, 943000 1943500, 942500 1943500))",구로구
